version,batch,operation,query,sample,milliseconds,count
baseline,2,all-view-results,round,13,52.764083,52
baseline,2,all-view-results,round,14,30.637875,52
baseline,2,all-view-results,round,15,36.363625,52
baseline,2,all-view-results,round,16,31.869333,52
baseline,2,all-view-results,round,17,33.446917,52
baseline,2,all-view-results,round,18,32.087125,52
baseline,2,all-view-results,round,19,37.309166,52
baseline,2,verb-view-results,round,0,30.484334,46
baseline,2,verb-view-results,round,1,31.492959,46
baseline,2,verb-view-results,round,2,31.717875,46
baseline,2,verb-view-results,round,3,30.662042,46
baseline,2,verb-view-results,round,4,28.845042,46
baseline,2,verb-view-results,round,5,36.494542,46
baseline,2,verb-view-results,round,6,32.946125,46
baseline,2,verb-view-results,round,7,29.415708,46
baseline,2,verb-view-results,round,8,30.388417,46
baseline,2,verb-view-results,round,9,29.225584,46
baseline,2,verb-view-results,round,10,30.904167,46
baseline,2,verb-view-results,round,11,31.223958,46
baseline,2,verb-view-results,round,12,32.494208,46
baseline,2,verb-view-results,round,13,33.157583,46
baseline,2,verb-view-results,round,14,28.742042,46
baseline,2,verb-view-results,round,15,29.417167,46
baseline,2,verb-view-results,round,16,29.944917,46
baseline,2,verb-view-results,round,17,29.060791,46
baseline,2,verb-view-results,round,18,28.810041,46
baseline,2,verb-view-results,round,19,28.672667,46
after,2,all-view-results,round,0,9.513667,52
after,2,all-view-results,round,1,9.669625,52
after,2,all-view-results,round,2,10.159417,52
after,2,all-view-results,round,3,9.863584,52
after,2,all-view-results,round,4,9.619375,52
after,2,all-view-results,round,5,10.154125,52
after,2,all-view-results,round,6,9.520917,52
after,2,all-view-results,round,7,10.985291,52
after,2,all-view-results,round,8,10.197083,52
after,2,all-view-results,round,9,9.6205,52
after,2,all-view-results,round,10,9.864375,52
after,2,all-view-results,round,11,9.313959,52
after,2,all-view-results,round,12,9.444083,52
after,2,all-view-results,round,13,9.738083,52
after,2,all-view-results,round,14,10.230208,52
after,2,all-view-results,round,15,9.330708,52
after,2,all-view-results,round,16,8.978625,52
after,2,all-view-results,round,17,10.17075,52
after,2,all-view-results,round,18,10.429583,52
after,2,all-view-results,round,19,9.294166,52
after,2,verb-view-results,round,0,11.345917,46
after,2,verb-view-results,round,1,11.0465,46
after,2,verb-view-results,round,2,9.96075,46
after,2,verb-view-results,round,3,11.231459,46
after,2,verb-view-results,round,4,11.443334,46
after,2,verb-view-results,round,5,10.269291,46
after,2,verb-view-results,round,6,11.605083,46
after,2,verb-view-results,round,7,11.09975,46
after,2,verb-view-results,round,8,10.792708,46
after,2,verb-view-results,round,9,10.574416,46
after,2,verb-view-results,round,10,10.289083,46
after,2,verb-view-results,round,11,10.313917,46
after,2,verb-view-results,round,12,10.79975,46
after,2,verb-view-results,round,13,10.49725,46
after,2,verb-view-results,round,14,10.68625,46
after,2,verb-view-results,round,15,11.13675,46
after,2,verb-view-results,round,16,10.614875,46
after,2,verb-view-results,round,17,10.540583,46
after,2,verb-view-results,round,18,11.067875,46
after,2,verb-view-results,round,19,10.362959,46
baseline,2,all-view-results,zzzz-no-match,0,9.896375,0
baseline,2,all-view-results,zzzz-no-match,1,9.759458,0
baseline,2,all-view-results,zzzz-no-match,2,9.497458,0
baseline,2,all-view-results,zzzz-no-match,3,9.660291,0
baseline,2,all-view-results,zzzz-no-match,4,10.029916,0
baseline,2,all-view-results,zzzz-no-match,5,10.09025,0
baseline,2,all-view-results,zzzz-no-match,6,10.06725,0
baseline,2,all-view-results,zzzz-no-match,7,9.565625,0
baseline,2,all-view-results,zzzz-no-match,8,10.000541,0
baseline,2,all-view-results,zzzz-no-match,9,9.435958,0
baseline,2,all-view-results,zzzz-no-match,10,9.733667,0
baseline,2,all-view-results,zzzz-no-match,11,9.89175,0
baseline,2,all-view-results,zzzz-no-match,12,9.650125,0
baseline,2,all-view-results,zzzz-no-match,13,9.773708,0
baseline,2,all-view-results,zzzz-no-match,14,9.891,0
baseline,2,all-view-results,zzzz-no-match,15,9.893917,0
baseline,2,all-view-results,zzzz-no-match,16,9.6485,0
baseline,2,all-view-results,zzzz-no-match,17,9.945792,0
baseline,2,all-view-results,zzzz-no-match,18,9.492875,0
baseline,2,all-view-results,zzzz-no-match,19,10.00725,0
baseline,2,verb-view-results,zzzz-no-match,0,10.474792,0
baseline,2,verb-view-results,zzzz-no-match,1,10.081583,0
baseline,2,verb-view-results,zzzz-no-match,2,9.312125,0
baseline,2,verb-view-results,zzzz-no-match,3,10.158375,0
baseline,2,verb-view-results,zzzz-no-match,4,9.414417,0
baseline,2,verb-view-results,zzzz-no-match,5,10.575125,0
baseline,2,verb-view-results,zzzz-no-match,6,10.200292,0
baseline,2,verb-view-results,zzzz-no-match,7,10.176667,0
baseline,2,verb-view-results,zzzz-no-match,8,10.301458,0
baseline,2,verb-view-results,zzzz-no-match,9,9.856958,0
baseline,2,verb-view-results,zzzz-no-match,10,9.971875,0
baseline,2,verb-view-results,zzzz-no-match,11,10.926916,0
baseline,2,verb-view-results,zzzz-no-match,12,10.098042,0
baseline,2,verb-view-results,zzzz-no-match,13,8.936375,0
baseline,2,verb-view-results,zzzz-no-match,14,9.867375,0
baseline,2,verb-view-results,zzzz-no-match,15,9.773334,0
baseline,2,verb-view-results,zzzz-no-match,16,10.724791,0
baseline,2,verb-view-results,zzzz-no-match,17,10.620542,0
baseline,2,verb-view-results,zzzz-no-match,18,9.563292,0
baseline,2,verb-view-results,zzzz-no-match,19,10.013709,0
after,2,all-view-results,zzzz-no-match,0,10.290167,0
after,2,all-view-results,zzzz-no-match,1,10.649416,0
after,2,all-view-results,zzzz-no-match,2,11.239375,0
after,2,all-view-results,zzzz-no-match,3,9.967542,0
after,2,all-view-results,zzzz-no-match,4,10.292334,0
after,2,all-view-results,zzzz-no-match,5,10.123542,0
after,2,all-view-results,zzzz-no-match,6,10.008291,0
after,2,all-view-results,zzzz-no-match,7,11.002333,0
after,2,all-view-results,zzzz-no-match,8,10.643958,0
after,2,all-view-results,zzzz-no-match,9,11.200333,0
after,2,all-view-results,zzzz-no-match,10,12.609709,0
after,2,all-view-results,zzzz-no-match,11,11.192125,0
after,2,all-view-results,zzzz-no-match,12,8.935208,0
after,2,all-view-results,zzzz-no-match,13,11.11775,0
after,2,all-view-results,zzzz-no-match,14,10.449458,0
after,2,all-view-results,zzzz-no-match,15,9.777542,0
after,2,all-view-results,zzzz-no-match,16,11.858458,0
after,2,all-view-results,zzzz-no-match,17,9.935958,0
after,2,all-view-results,zzzz-no-match,18,10.436667,0
after,2,all-view-results,zzzz-no-match,19,9.439875,0
after,2,verb-view-results,zzzz-no-match,0,10.874458,0
after,2,verb-view-results,zzzz-no-match,1,10.035791,0
after,2,verb-view-results,zzzz-no-match,2,11.37325,0
after,2,verb-view-results,zzzz-no-match,3,11.039125,0
after,2,verb-view-results,zzzz-no-match,4,9.495875,0
after,2,verb-view-results,zzzz-no-match,5,11.457083,0
after,2,verb-view-results,zzzz-no-match,6,10.897875,0
after,2,verb-view-results,zzzz-no-match,7,10.063208,0
after,2,verb-view-results,zzzz-no-match,8,10.95125,0
after,2,verb-view-results,zzzz-no-match,9,9.89225,0
after,2,verb-view-results,zzzz-no-match,10,11.149167,0
after,2,verb-view-results,zzzz-no-match,11,10.44675,0
after,2,verb-view-results,zzzz-no-match,12,10.77025,0
after,2,verb-view-results,zzzz-no-match,13,11.824,0
after,2,verb-view-results,zzzz-no-match,14,12.073458,0
after,2,verb-view-results,zzzz-no-match,15,11.510334,0
after,2,verb-view-results,zzzz-no-match,16,10.678917,0
after,2,verb-view-results,zzzz-no-match,17,12.925459,0
after,2,verb-view-results,zzzz-no-match,18,15.359084,0
after,2,verb-view-results,zzzz-no-match,19,12.966375,0
after,3,all-view-results,,0,1.7475,1228
after,3,all-view-results,,1,1.844583,1228
after,3,all-view-results,,2,1.587875,1228
after,3,all-view-results,,3,1.56225,1228
after,3,all-view-results,,4,1.715167,1228
after,3,all-view-results,,5,1.916291,1228
after,3,all-view-results,,6,1.946167,1228
after,3,all-view-results,,7,1.937042,1228
after,3,all-view-results,,8,1.889166,1228
after,3,all-view-results,,9,1.864833,1228
after,3,all-view-results,,10,1.942958,1228
after,3,all-view-results,,11,1.859916,1228
after,3,all-view-results,,12,1.6915,1228
after,3,all-view-results,,13,1.773917,1228
after,3,all-view-results,,14,1.392959,1228
after,3,all-view-results,,15,1.99775,1228
after,3,all-view-results,,16,2.228042,1228
after,3,all-view-results,,17,1.479542,1228
after,3,all-view-results,,18,1.477291,1228
after,3,all-view-results,,19,1.462458,1228
after,3,verb-view-results,,0,3.115584,620
after,3,verb-view-results,,1,3.287542,620
after,3,verb-view-results,,2,3.528333,620
after,3,verb-view-results,,3,3.712666,620
after,3,verb-view-results,,4,3.594834,620
after,3,verb-view-results,,5,3.572042,620
after,3,verb-view-results,,6,3.80425,620
after,3,verb-view-results,,7,3.096334,620
after,3,verb-view-results,,8,5.415958,620
after,3,verb-view-results,,9,3.172459,620
after,3,verb-view-results,,10,3.722792,620
after,3,verb-view-results,,11,4.135875,620
after,3,verb-view-results,,12,4.755375,620
after,3,verb-view-results,,13,3.639875,620
after,3,verb-view-results,,14,15.11175,620
after,3,verb-view-results,,15,4.333667,620
after,3,verb-view-results,,16,4.199208,620
after,3,verb-view-results,,17,4.313333,620
after,3,verb-view-results,,18,3.361125,620
after,3,verb-view-results,,19,3.422417,620
baseline,3,all-view-results,,0,6.655375,1228
baseline,3,all-view-results,,1,5.0695,1228
baseline,3,all-view-results,,2,5.008042,1228
baseline,3,all-view-results,,3,5.357958,1228
baseline,3,all-view-results,,4,4.954291,1228
baseline,3,all-view-results,,5,5.661167,1228
baseline,3,all-view-results,,6,7.861834,1228
baseline,3,all-view-results,,7,5.972542,1228
baseline,3,all-view-results,,8,5.474667,1228
baseline,3,all-view-results,,9,4.258917,1228
baseline,3,all-view-results,,10,5.484416,1228
baseline,3,all-view-results,,11,7.9275,1228
baseline,3,all-view-results,,12,5.673166,1228
baseline,3,all-view-results,,13,5.210125,1228
baseline,3,all-view-results,,14,5.731667,1228
baseline,3,all-view-results,,15,4.789333,1228
baseline,3,all-view-results,,16,4.912,1228
baseline,3,all-view-results,,17,6.1105,1228
baseline,3,all-view-results,,18,4.609625,1228
baseline,3,all-view-results,,19,4.636333,1228
baseline,3,verb-view-results,,0,5.13525,620
baseline,3,verb-view-results,,1,5.85075,620
baseline,3,verb-view-results,,2,5.532375,620
baseline,3,verb-view-results,,3,5.521834,620
baseline,3,verb-view-results,,4,6.843042,620
baseline,3,verb-view-results,,5,5.434792,620
baseline,3,verb-view-results,,6,5.786333,620
baseline,3,verb-view-results,,7,5.35125,620
baseline,3,verb-view-results,,8,7.929875,620
baseline,3,verb-view-results,,9,7.326667,620
baseline,3,verb-view-results,,10,7.415125,620
baseline,3,verb-view-results,,11,5.371125,620
baseline,3,verb-view-results,,12,4.32225,620
baseline,3,verb-view-results,,13,9.534625,620
baseline,3,verb-view-results,,14,8.211458,620
baseline,3,verb-view-results,,15,5.792542,620
baseline,3,verb-view-results,,16,5.414,620
baseline,3,verb-view-results,,17,4.866292,620
baseline,3,verb-view-results,,18,6.480584,620
baseline,3,verb-view-results,,19,7.057667,620
after,3,all-view-results,   ,0,1.307667,1228
after,3,all-view-results,   ,1,1.7765,1228
after,3,all-view-results,   ,2,3.278584,1228
after,3,all-view-results,   ,3,1.708042,1228
after,3,all-view-results,   ,4,2.400833,1228
after,3,all-view-results,   ,5,1.42825,1228
after,3,all-view-results,   ,6,1.450417,1228
after,3,all-view-results,   ,7,1.743666,1228
after,3,all-view-results,   ,8,1.799,1228
after,3,all-view-results,   ,9,1.687375,1228
after,3,all-view-results,   ,10,2.238834,1228
after,3,all-view-results,   ,11,1.364708,1228
after,3,all-view-results,   ,12,1.630042,1228
after,3,all-view-results,   ,13,2.902375,1228
after,3,all-view-results,   ,14,1.320917,1228
after,3,all-view-results,   ,15,1.917167,1228
after,3,all-view-results,   ,16,1.236958,1228
after,3,all-view-results,   ,17,1.450875,1228
after,3,all-view-results,   ,18,1.524208,1228
after,3,all-view-results,   ,19,2.534708,1228
after,3,verb-view-results,   ,0,3.286167,620
after,3,verb-view-results,   ,1,4.372167,620
after,3,verb-view-results,   ,2,4.465083,620
after,3,verb-view-results,   ,3,4.000375,620
after,3,verb-view-results,   ,4,3.593958,620
after,3,verb-view-results,   ,5,4.752291,620
after,3,verb-view-results,   ,6,6.565375,620
after,3,verb-view-results,   ,7,3.27525,620
after,3,verb-view-results,   ,8,3.167292,620
after,3,verb-view-results,   ,9,4.174708,620
after,3,verb-view-results,   ,10,4.961167,620
after,3,verb-view-results,   ,11,3.105208,620
after,3,verb-view-results,   ,12,3.5385,620
after,3,verb-view-results,   ,13,4.062208,620
after,3,verb-view-results,   ,14,2.84425,620
after,3,verb-view-results,   ,15,4.767375,620
after,3,verb-view-results,   ,16,3.493875,620
after,3,verb-view-results,   ,17,3.300458,620
after,3,verb-view-results,   ,18,4.124834,620
after,3,verb-view-results,   ,19,6.454583,620
baseline,3,all-view-results,   ,0,4.201041,1228
baseline,3,all-view-results,   ,1,6.596833,1228
baseline,3,all-view-results,   ,2,6.656084,1228
baseline,3,all-view-results,   ,3,5.899125,1228
baseline,3,all-view-results,   ,4,8.405958,1228
baseline,3,all-view-results,   ,5,4.05575,1228
baseline,3,all-view-results,   ,6,4.270208,1228
baseline,3,all-view-results,   ,7,4.788833,1228
baseline,3,all-view-results,   ,8,5.25325,1228
baseline,3,all-view-results,   ,9,5.255,1228
baseline,3,all-view-results,   ,10,6.1705,1228
baseline,3,all-view-results,   ,11,5.377583,1228
baseline,3,all-view-results,   ,12,4.239292,1228
baseline,3,all-view-results,   ,13,6.853583,1228
baseline,3,all-view-results,   ,14,5.0345,1228
baseline,3,all-view-results,   ,15,5.14025,1228
baseline,3,all-view-results,   ,16,5.501833,1228
baseline,3,all-view-results,   ,17,5.379417,1228
baseline,3,all-view-results,   ,18,5.348625,1228
baseline,3,all-view-results,   ,19,5.318084,1228
baseline,3,verb-view-results,   ,0,6.308708,620
baseline,3,verb-view-results,   ,1,5.882291,620
baseline,3,verb-view-results,   ,2,6.139583,620
baseline,3,verb-view-results,   ,3,5.892375,620
baseline,3,verb-view-results,   ,4,6.398958,620
baseline,3,verb-view-results,   ,5,5.5995,620
baseline,3,verb-view-results,   ,6,8.004084,620
baseline,3,verb-view-results,   ,7,6.655792,620
baseline,3,verb-view-results,   ,8,5.656542,620
baseline,3,verb-view-results,   ,9,6.686334,620
baseline,3,verb-view-results,   ,10,5.480333,620
baseline,3,verb-view-results,   ,11,5.604292,620
baseline,3,verb-view-results,   ,12,5.695583,620
baseline,3,verb-view-results,   ,13,5.945708,620
baseline,3,verb-view-results,   ,14,8.620333,620
baseline,3,verb-view-results,   ,15,6.001584,620
baseline,3,verb-view-results,   ,16,5.126167,620
baseline,3,verb-view-results,   ,17,4.953875,620
baseline,3,verb-view-results,   ,18,6.412375,620
baseline,3,verb-view-results,   ,19,5.758708,620
after,3,all-view-results,l,0,5.873166,858
after,3,all-view-results,l,1,7.398083,858
after,3,all-view-results,l,2,6.360541,858
after,3,all-view-results,l,3,7.253208,858
after,3,all-view-results,l,4,6.589458,858
after,3,all-view-results,l,5,5.928666,858
after,3,all-view-results,l,6,6.068167,858
after,3,all-view-results,l,7,6.711958,858
after,3,all-view-results,l,8,6.271667,858
after,3,all-view-results,l,9,7.041208,858
after,3,all-view-results,l,10,6.336,858
after,3,all-view-results,l,11,8.198959,858
after,3,all-view-results,l,12,6.004208,858
after,3,all-view-results,l,13,6.395208,858
after,3,all-view-results,l,14,6.894792,858
after,3,all-view-results,l,15,6.068917,858
after,3,all-view-results,l,16,6.224334,858
after,3,all-view-results,l,17,7.12375,858
after,3,all-view-results,l,18,7.036292,858
after,3,all-view-results,l,19,5.996875,858
after,3,verb-view-results,l,0,16.549542,500
after,3,verb-view-results,l,1,10.5265,500
after,3,verb-view-results,l,2,7.578333,500
after,3,verb-view-results,l,3,7.847792,500
after,3,verb-view-results,l,4,8.709458,500
after,3,verb-view-results,l,5,7.163583,500
after,3,verb-view-results,l,6,7.53175,500
after,3,verb-view-results,l,7,8.345875,500
after,3,verb-view-results,l,8,7.573833,500
after,3,verb-view-results,l,9,9.646542,500
after,3,verb-view-results,l,10,7.378833,500
after,3,verb-view-results,l,11,8.939958,500
after,3,verb-view-results,l,12,7.622708,500
after,3,verb-view-results,l,13,10.808708,500
after,3,verb-view-results,l,14,7.699,500
after,3,verb-view-results,l,15,9.224333,500
after,3,verb-view-results,l,16,9.178875,500
after,3,verb-view-results,l,17,9.534917,500
after,3,verb-view-results,l,18,8.423708,500
after,3,verb-view-results,l,19,8.193292,500
baseline,3,all-view-results,l,0,20.7465,858
baseline,3,all-view-results,l,1,18.576834,858
baseline,3,all-view-results,l,2,22.681,858
baseline,3,all-view-results,l,3,17.098959,858
baseline,3,all-view-results,l,4,20.10175,858
baseline,3,all-view-results,l,5,23.317208,858
baseline,3,all-view-results,l,6,20.30125,858
baseline,3,all-view-results,l,7,20.503625,858
baseline,3,all-view-results,l,8,18.131291,858
baseline,3,all-view-results,l,9,18.5215,858
baseline,3,all-view-results,l,10,23.50725,858
baseline,3,all-view-results,l,11,40.913542,858
baseline,3,all-view-results,l,12,28.061417,858
baseline,3,all-view-results,l,13,19.078667,858
baseline,3,all-view-results,l,14,20.178583,858
baseline,3,all-view-results,l,15,21.246959,858
baseline,3,all-view-results,l,16,19.676791,858
baseline,3,all-view-results,l,17,21.637,858
baseline,3,all-view-results,l,18,19.260708,858
baseline,3,all-view-results,l,19,18.905667,858
baseline,3,verb-view-results,l,0,16.260416,500
baseline,3,verb-view-results,l,1,16.917417,500
baseline,3,verb-view-results,l,2,17.597375,500
baseline,3,verb-view-results,l,3,15.2895,500
baseline,3,verb-view-results,l,4,16.9455,500
baseline,3,verb-view-results,l,5,15.527791,500
baseline,3,verb-view-results,l,6,16.346709,500
baseline,3,verb-view-results,l,7,14.560208,500
baseline,3,verb-view-results,l,8,19.371458,500
baseline,3,verb-view-results,l,9,15.211584,500
baseline,3,verb-view-results,l,10,17.030208,500
baseline,3,verb-view-results,l,11,15.290541,500
baseline,3,verb-view-results,l,12,15.023583,500
baseline,3,verb-view-results,l,13,18.506542,500
baseline,3,verb-view-results,l,14,19.7285,500
baseline,3,verb-view-results,l,15,15.997291,500
baseline,3,verb-view-results,l,16,16.707125,500
baseline,3,verb-view-results,l,17,17.510666,500
baseline,3,verb-view-results,l,18,15.366916,500
baseline,3,verb-view-results,l,19,16.052791,500
after,3,all-view-results,look,0,10.966333,40
after,3,all-view-results,look,1,10.832125,40
after,3,all-view-results,look,2,9.809834,40
after,3,all-view-results,look,3,9.925375,40
after,3,all-view-results,look,4,10.302,40
after,3,all-view-results,look,5,8.03125,40
after,3,all-view-results,look,6,10.374416,40
after,3,all-view-results,look,7,10.381375,40
after,3,all-view-results,look,8,9.77475,40
after,3,all-view-results,look,9,9.833916,40
after,3,all-view-results,look,10,10.241708,40
after,3,all-view-results,look,11,9.352708,40
after,3,all-view-results,look,12,11.421666,40
after,3,all-view-results,look,13,8.943959,40
after,3,all-view-results,look,14,9.59475,40
after,3,all-view-results,look,15,9.912333,40
after,3,all-view-results,look,16,11.363875,40
after,3,all-view-results,look,17,11.427083,40
after,3,all-view-results,look,18,10.825334,40
after,3,all-view-results,look,19,9.85475,40
after,3,verb-view-results,look,0,9.951958,10
after,3,verb-view-results,look,1,10.199542,10
after,3,verb-view-results,look,2,11.744667,10
after,3,verb-view-results,look,3,10.160833,10
after,3,verb-view-results,look,4,12.709916,10
after,3,verb-view-results,look,5,10.148875,10
after,3,verb-view-results,look,6,9.753792,10
after,3,verb-view-results,look,7,12.395208,10
after,3,verb-view-results,look,8,11.250708,10
after,3,verb-view-results,look,9,9.847666,10
after,3,verb-view-results,look,10,12.730542,10
after,3,verb-view-results,look,11,11.32825,10
after,3,verb-view-results,look,12,9.584042,10
after,3,verb-view-results,look,13,12.12375,10
after,3,verb-view-results,look,14,8.595584,10
after,3,verb-view-results,look,15,11.146291,10
after,3,verb-view-results,look,16,8.512167,10
after,3,verb-view-results,look,17,11.115875,10
after,3,verb-view-results,look,18,12.550167,10
after,3,verb-view-results,look,19,11.926959,10
baseline,3,all-view-results,look,0,30.601333,40
baseline,3,all-view-results,look,1,31.837875,40
baseline,3,all-view-results,look,2,32.078375,40
baseline,3,all-view-results,look,3,26.600958,40
baseline,3,all-view-results,look,4,33.554333,40
baseline,3,all-view-results,look,5,33.651834,40
baseline,3,all-view-results,look,6,27.333167,40
baseline,3,all-view-results,look,7,27.864667,40
baseline,3,all-view-results,look,8,41.327125,40
baseline,3,all-view-results,look,9,34.227458,40
baseline,3,all-view-results,look,10,33.757,40
baseline,3,all-view-results,look,11,31.151458,40
baseline,3,all-view-results,look,12,30.154583,40
baseline,3,all-view-results,look,13,30.921416,40
baseline,3,all-view-results,look,14,31.036417,40
baseline,3,all-view-results,look,15,30.697375,40
baseline,3,all-view-results,look,16,30.620792,40
baseline,3,all-view-results,look,17,31.616625,40
baseline,3,all-view-results,look,18,31.082416,40
baseline,3,all-view-results,look,19,31.757375,40
baseline,3,verb-view-results,look,0,48.545042,10
baseline,3,verb-view-results,look,1,35.78275,10
baseline,3,verb-view-results,look,2,54.87525,10
baseline,3,verb-view-results,look,3,41.403042,10
baseline,3,verb-view-results,look,4,33.636583,10
baseline,3,verb-view-results,look,5,45.647041,10
baseline,3,verb-view-results,look,6,37.615917,10
baseline,3,verb-view-results,look,7,41.848875,10
baseline,3,verb-view-results,look,8,42.503125,10
baseline,3,verb-view-results,look,9,34.29075,10
baseline,3,verb-view-results,look,10,51.016375,10
baseline,3,verb-view-results,look,11,30.482833,10
baseline,3,verb-view-results,look,12,34.965,10
baseline,3,verb-view-results,look,13,41.658542,10
baseline,3,verb-view-results,look,14,37.845791,10
baseline,3,verb-view-results,look,15,30.9565,10
baseline,3,verb-view-results,look,16,34.248875,10
baseline,3,verb-view-results,look,17,29.152375,10
baseline,3,verb-view-results,look,18,37.255166,10
baseline,3,verb-view-results,look,19,33.933209,10
after,3,all-view-results,look into,0,13.161083,2
after,3,all-view-results,look into,1,9.713583,2
after,3,all-view-results,look into,2,8.55675,2
after,3,all-view-results,look into,3,11.102833,2
after,3,all-view-results,look into,4,15.201833,2
after,3,all-view-results,look into,5,30.185791,2
after,3,all-view-results,look into,6,9.255167,2
after,3,all-view-results,look into,7,10.778375,2
after,3,all-view-results,look into,8,11.486875,2
after,3,all-view-results,look into,9,8.220667,2
after,3,all-view-results,look into,10,11.277,2
after,3,all-view-results,look into,11,10.410792,2
after,3,all-view-results,look into,12,11.099208,2
after,3,all-view-results,look into,13,10.99925,2
after,3,all-view-results,look into,14,8.811542,2
after,3,all-view-results,look into,15,11.449584,2
after,3,all-view-results,look into,16,8.646083,2
after,3,all-view-results,look into,17,10.178709,2
after,3,all-view-results,look into,18,12.850458,2
after,3,all-view-results,look into,19,8.594708,2
after,3,verb-view-results,look into,0,10.861209,2
after,3,verb-view-results,look into,1,11.376292,2
after,3,verb-view-results,look into,2,10.652167,2
after,3,verb-view-results,look into,3,11.533916,2
after,3,verb-view-results,look into,4,9.85,2
after,3,verb-view-results,look into,5,12.177125,2
after,3,verb-view-results,look into,6,8.946708,2
after,3,verb-view-results,look into,7,10.96325,2
after,3,verb-view-results,look into,8,13.4775,2
after,3,verb-view-results,look into,9,9.448792,2
after,3,verb-view-results,look into,10,11.867459,2
after,3,verb-view-results,look into,11,11.554167,2
after,3,verb-view-results,look into,12,12.195958,2
after,3,verb-view-results,look into,13,11.401083,2
after,3,verb-view-results,look into,14,11.513542,2
after,3,verb-view-results,look into,15,8.923125,2
after,3,verb-view-results,look into,16,11.947542,2
after,3,verb-view-results,look into,17,12.337708,2
after,3,verb-view-results,look into,18,9.15725,2
after,3,verb-view-results,look into,19,12.409,2
baseline,3,all-view-results,look into,0,34.242792,2
baseline,3,all-view-results,look into,1,33.617583,2
baseline,3,all-view-results,look into,2,35.879708,2
baseline,3,all-view-results,look into,3,33.687708,2
baseline,3,all-view-results,look into,4,31.029458,2
baseline,3,all-view-results,look into,5,39.296416,2
baseline,3,all-view-results,look into,6,29.635708,2
baseline,3,all-view-results,look into,7,31.394834,2
baseline,3,all-view-results,look into,8,32.29475,2
baseline,3,all-view-results,look into,9,29.640334,2
baseline,3,all-view-results,look into,10,28.534584,2
baseline,3,all-view-results,look into,11,31.738333,2
baseline,3,all-view-results,look into,12,32.6715,2
baseline,3,all-view-results,look into,13,31.818625,2
baseline,3,all-view-results,look into,14,33.081291,2
baseline,3,all-view-results,look into,15,30.584583,2
baseline,3,all-view-results,look into,16,30.340125,2
baseline,3,all-view-results,look into,17,29.240542,2
baseline,3,all-view-results,look into,18,31.076625,2
baseline,3,all-view-results,look into,19,30.92825,2
baseline,3,verb-view-results,look into,0,33.774375,2
baseline,3,verb-view-results,look into,1,34.093458,2
baseline,3,verb-view-results,look into,2,36.777125,2
baseline,3,verb-view-results,look into,3,36.186958,2
baseline,3,verb-view-results,look into,4,37.547292,2
baseline,3,verb-view-results,look into,5,38.898584,2
baseline,3,verb-view-results,look into,6,39.800709,2
baseline,3,verb-view-results,look into,7,36.42825,2
baseline,3,verb-view-results,look into,8,44.575042,2
baseline,3,verb-view-results,look into,9,35.381417,2
baseline,3,verb-view-results,look into,10,45.918875,2
baseline,3,verb-view-results,look into,11,42.935958,2
baseline,3,verb-view-results,look into,12,40.753583,2
baseline,3,verb-view-results,look into,13,38.873125,2
baseline,3,verb-view-results,look into,14,42.054542,2
baseline,3,verb-view-results,look into,15,35.448458,2
baseline,3,verb-view-results,look into,16,32.768166,2
baseline,3,verb-view-results,look into,17,36.403625,2
baseline,3,verb-view-results,look into,18,38.264125,2
baseline,3,verb-view-results,look into,19,32.833709,2
after,3,all-view-results,調べ,0,15.041084,10
after,3,all-view-results,調べ,1,13.251792,10
after,3,all-view-results,調べ,2,15.3535,10
after,3,all-view-results,調べ,3,16.765041,10
after,3,all-view-results,調べ,4,15.41825,10
after,3,all-view-results,調べ,5,13.637375,10
after,3,all-view-results,調べ,6,15.592375,10
after,3,all-view-results,調べ,7,29.622625,10
after,3,all-view-results,調べ,8,13.155042,10
after,3,all-view-results,調べ,9,15.888375,10
after,3,all-view-results,調べ,10,14.692834,10
after,3,all-view-results,調べ,11,14.002208,10
after,3,all-view-results,調べ,12,16.04125,10
after,3,all-view-results,調べ,13,15.074375,10
after,3,all-view-results,調べ,14,16.235083,10
after,3,all-view-results,調べ,15,14.342875,10
after,3,all-view-results,調べ,16,14.904917,10
after,3,all-view-results,調べ,17,15.468709,10
after,3,all-view-results,調べ,18,15.873917,10
after,3,all-view-results,調べ,19,13.355542,10
after,3,verb-view-results,調べ,0,14.920833,6
after,3,verb-view-results,調べ,1,18.266375,6
after,3,verb-view-results,調べ,2,16.355917,6
after,3,verb-view-results,調べ,3,18.659917,6
after,3,verb-view-results,調べ,4,19.874334,6
after,3,verb-view-results,調べ,5,15.91725,6
after,3,verb-view-results,調べ,6,16.215708,6
after,3,verb-view-results,調べ,7,16.516334,6
after,3,verb-view-results,調べ,8,15.59475,6
after,3,verb-view-results,調べ,9,28.450875,6
after,3,verb-view-results,調べ,10,15.946125,6
after,3,verb-view-results,調べ,11,31.432959,6
after,3,verb-view-results,調べ,12,15.562917,6
after,3,verb-view-results,調べ,13,13.871542,6
after,3,verb-view-results,調べ,14,14.644292,6
after,3,verb-view-results,調べ,15,15.841334,6
after,3,verb-view-results,調べ,16,15.995416,6
after,3,verb-view-results,調べ,17,15.1655,6
after,3,verb-view-results,調べ,18,15.673042,6
after,3,verb-view-results,調べ,19,16.517125,6
baseline,3,all-view-results,調べ,0,48.4095,10
